"repository","owner","name_with_owner","url","homepage_url","description","stars","forks","disk_usage","is_fork","is_mirror","is_private","is_archived","is_template","has_issues_enabled","has_projects_enabled","has_wiki_enabled","merge_commit_allowed","rebase_merge_allowed","squash_merge_allowed","created_at","updated_at","pushed_at"
"eao-inspections-evidence-locker","bcgov","bcgov/eao-inspections-evidence-locker","https://github.com/bcgov/eao-inspections-evidence-locker","","A blockchain backed evidence system for EAO Inspections","0","3","5341","false","false","false","true","false","true","true","true","true","true","true","2019-02-21T21:18:07Z","2020-11-26T18:40:13Z","2020-11-26T18:38:54Z"
"nr-messaging-service-showcase","bcgov","bcgov/nr-messaging-service-showcase","https://github.com/bcgov/nr-messaging-service-showcase","https://bcgov.github.io/nr-messaging-service-showcase/","Documentation, Code Templates and a Showcase application to demonstrate features of the Common Hosted Email Service (CHES)","1","5","3169","false","false","false","true","false","true","true","true","true","true","true","2019-02-21T22:57:35Z","2021-04-27T00:12:02Z","2021-04-27T00:08:11Z"
"nr-document-management-showcase","bcgov","bcgov/nr-document-management-showcase","https://github.com/bcgov/nr-document-management-showcase","https://bcgov.github.io/nr-document-management-showcase/","Documentation, Code Templates and a Showcase application to demonstrate features of the Natural Resources' Document Management Service","1","1","402","false","false","false","false","false","true","true","true","true","true","true","2019-02-21T22:59:31Z","2021-01-28T00:23:27Z","2021-01-28T00:23:25Z"
"document-generation-showcase","bcgov","bcgov/document-generation-showcase","https://github.com/bcgov/document-generation-showcase","https://bcgov.github.io/document-generation-showcase/","Documentation, Code Templates and a Showcase application to demonstrate features of the Natural Resources Common Document Generation Service","0","4","2106","false","false","false","false","false","true","true","true","true","true","true","2019-02-21T23:01:59Z","2021-04-20T20:23:22Z","2021-04-20T20:23:17Z"
"FADM_Edit_Workflows","bcgov","bcgov/FADM_Edit_Workflows","https://github.com/bcgov/FADM_Edit_Workflows","","Python edit workflows for GeoBC Admin Boundaries FADM data","0","0","162","false","false","false","false","false","true","true","true","true","true","true","2019-02-22T20:19:22Z","2021-05-06T16:12:18Z","2021-05-06T16:12:15Z"
"GDX-Analytics-Looker-Google-Block","bcgov","bcgov/GDX-Analytics-Looker-Google-Block","https://github.com/bcgov/GDX-Analytics-Looker-Google-Block","","GDX Analytics Looker block for Google API integration visualizations","0","1","62","false","false","false","false","false","true","true","true","true","true","true","2019-02-25T02:34:23Z","2021-04-13T06:16:47Z","2021-04-13T06:16:44Z"
"GDX-Analytics-OpenShift-Snowplow-Gateway-Service","bcgov","bcgov/GDX-Analytics-OpenShift-Snowplow-Gateway-Service","https://github.com/bcgov/GDX-Analytics-OpenShift-Snowplow-Gateway-Service","","A gateway service for OpenShift projects to handle analytics calls on the BCGov cluster and communication with Snowplow","0","2","133","false","false","false","false","false","true","true","true","true","true","true","2019-02-25T17:59:34Z","2020-12-08T17:08:06Z","2021-03-03T19:35:49Z"
"embc-ess","bcgov","bcgov/embc-ess","https://github.com/bcgov/embc-ess","","Emergency Management BC - Emergency Support Services Modernization","3","14","11543","false","false","false","false","false","true","true","true","true","true","true","2019-02-26T00:08:54Z","2021-03-22T16:09:40Z","2021-05-07T12:55:26Z"
"statscan-taxdata-tidying","bcgov","bcgov/statscan-taxdata-tidying","https://github.com/bcgov/statscan-taxdata-tidying","","R scripts for tidying income tax data sourced from Statistics Canada","1","1","725","false","false","false","false","false","true","true","true","true","true","true","2019-02-26T21:59:11Z","2020-11-03T22:21:40Z","2020-11-03T22:21:38Z"
"TransAction","bcgov","bcgov/TransAction","https://github.com/bcgov/TransAction","","A Healthy Living Team Event tracking system for the Ministry of Transportation.","1","6","6673","false","false","false","false","false","true","true","true","true","true","true","2019-02-27T16:44:13Z","2021-02-10T17:51:51Z","2021-02-10T17:52:48Z"
"Project-and-time-tracker","bcgov","bcgov/Project-and-time-tracker","https://github.com/bcgov/Project-and-time-tracker","","Time and billing management tool","2","3","30757","false","false","false","false","false","true","true","true","true","true","true","2019-02-27T17:13:02Z","2021-05-04T18:12:56Z","2021-05-04T18:12:53Z"
"moh-sitereg","bcgov","bcgov/moh-sitereg","https://github.com/bcgov/moh-sitereg","","Managing MSP Direct and Compap Registrations for BC's Ministry of Health","3","0","4394","false","false","false","false","false","true","true","true","true","true","true","2019-02-28T20:53:36Z","2021-01-04T20:11:49Z","2021-05-07T10:54:17Z"
"landuseplanning-admin","bcgov","bcgov/landuseplanning-admin","https://github.com/bcgov/landuseplanning-admin","","Land Use Planning Engagement Platform - Admin view","3","3","6331","false","false","false","false","false","true","true","true","true","true","true","2019-03-05T20:04:12Z","2021-04-20T20:03:16Z","2021-04-20T20:03:12Z"
"landuseplanning-public","bcgov","bcgov/landuseplanning-public","https://github.com/bcgov/landuseplanning-public","","Land Use Planning Engagement Platform - Public view","3","1","6096","false","false","false","false","false","true","true","true","true","true","true","2019-03-05T20:05:16Z","2021-04-14T17:33:01Z","2021-04-14T17:32:57Z"
"landuseplanning-api","bcgov","bcgov/landuseplanning-api","https://github.com/bcgov/landuseplanning-api","","Land Use Planning Engagement Platform - API Layer","4","2","72302","false","false","false","false","false","true","true","true","true","true","true","2019-03-05T20:05:54Z","2021-04-14T17:38:37Z","2021-04-14T17:38:33Z"
"CaribouBC","bcgov","bcgov/CaribouBC","https://github.com/bcgov/CaribouBC","","An open-source tool to guide caribou management decisions in British Columbia","2","2","1091","false","false","false","false","false","true","true","true","true","true","true","2019-03-06T20:05:15Z","2020-12-14T23:18:21Z","2020-12-14T23:18:19Z"
"imit-procurement-data-analysis","bcgov","bcgov/imit-procurement-data-analysis","https://github.com/bcgov/imit-procurement-data-analysis","","R scripts for summarizing public IM/IT procurement data","0","0","66","false","false","false","false","false","true","true","true","true","true","true","2019-03-06T20:44:46Z","2020-11-03T22:21:10Z","2020-11-03T22:21:07Z"
"ckanext-sso","bcgov","bcgov/ckanext-sso","https://github.com/bcgov/ckanext-sso","https://catalogue.data.gov.bc.ca","OpenID connect plugin for CKAN used by the B.C. Catalogue.","0","1","47","false","false","false","false","false","true","false","false","true","true","true","2019-03-06T22:08:57Z","2021-05-03T18:23:50Z","2021-05-03T18:23:50Z"
"ckan-ui","bcgov","bcgov/ckan-ui","https://github.com/bcgov/ckan-ui","","CKAN UI - VueJS","7","2","4564","false","false","false","false","false","true","true","true","true","true","true","2019-03-07T20:43:10Z","2021-05-05T19:25:37Z","2021-05-05T19:27:51Z"
"smk-francophone","bcgov","bcgov/smk-francophone","https://github.com/bcgov/smk-francophone","","repo no longer used: smk-francophone, francophone DMF site replacement","0","3","1704","false","false","false","true","false","true","true","true","true","true","true","2019-03-13T18:28:38Z","2021-04-15T22:55:18Z","2021-01-04T21:34:13Z"
"csv-to-api","bcgov","bcgov/csv-to-api","https://github.com/bcgov/csv-to-api","http://labs.data.gov/csv-to-api/","Proof of concept to dynamically generate RESTful APIs from static CSVs","2","1","40","true","false","false","false","false","false","true","false","true","true","true","2019-03-14T20:25:42Z","2020-06-17T18:30:40Z","2020-01-17T00:56:04Z"
"shinyrems","bcgov","bcgov/shinyrems","https://github.com/bcgov/shinyrems","https://bcgov.github.io/shinyrems/","An R package to launch shinyrems; an online application that allows a user to access, download, clean, plot and calculate simple statistics using data from the B.C. government Environmental Monitoring System database. ","14","4","105931","false","false","false","false","false","true","true","true","true","true","true","2019-03-14T23:25:14Z","2021-04-16T21:26:59Z","2021-01-21T18:03:37Z"
"lngcanada-admin","bcgov","bcgov/lngcanada-admin","https://github.com/bcgov/lngcanada-admin","","Administration back-end for management of information relating to LNG Canada","0","2","2120","false","false","false","false","false","true","true","true","true","true","true","2019-03-15T17:44:48Z","2019-03-24T18:34:16Z","2020-03-12T17:58:13Z"
"lngcanada-api","bcgov","bcgov/lngcanada-api","https://github.com/bcgov/lngcanada-api","","An API for connecting to and managing information relating to LNG Canada","0","1","71670","false","false","false","false","false","true","true","true","true","true","true","2019-03-15T17:46:14Z","2019-03-24T18:31:39Z","2020-12-08T22:03:19Z"
"lngcanada-public","bcgov","bcgov/lngcanada-public","https://github.com/bcgov/lngcanada-public","","A web front-end for presentation and management of information relating to LNG Canada","1","2","9230","false","false","false","false","false","true","true","true","true","true","true","2019-03-15T17:46:57Z","2020-04-27T18:22:51Z","2021-05-07T12:54:01Z"
"GDX-Analytics-Looker-theq_sdpr_block","bcgov","bcgov/GDX-Analytics-Looker-theq_sdpr_block","https://github.com/bcgov/GDX-Analytics-Looker-theq_sdpr_block","","The GDX Analytics LookML project to support SDPR's TheQ implementation","0","1","116","false","false","false","false","false","true","true","true","true","true","true","2019-03-21T04:21:08Z","2021-03-24T02:33:19Z","2021-04-06T20:53:44Z"
"jag-spd-spice","bcgov","bcgov/jag-spd-spice","https://github.com/bcgov/jag-spd-spice","","Security Programs Division - Security Programs Integrated Case Environment","2","4","21253","false","false","false","false","false","true","true","true","true","true","true","2019-03-22T22:02:27Z","2020-05-04T22:36:25Z","2021-05-07T14:40:03Z"
"iamp-maven-resources","bcgov","bcgov/iamp-maven-resources","https://github.com/bcgov/iamp-maven-resources","","","0","0","10","false","false","false","false","false","true","true","true","true","true","true","2019-03-24T05:06:20Z","2019-04-15T15:36:03Z","2020-01-17T00:49:40Z"
"bcgov-data-science-cop","bcgov","bcgov/bcgov-data-science-cop","https://github.com/bcgov/bcgov-data-science-cop","","A repository to house bcgov Data Science CoP materials","20","0","39500","false","false","false","false","false","true","true","true","true","true","true","2019-03-28T15:51:57Z","2020-12-11T16:01:56Z","2020-12-10T20:19:58Z"
"range-dashboard-ios","bcgov","bcgov/range-dashboard-ios","https://github.com/bcgov/range-dashboard-ios","","MyRangeBC Dashboard App for iOS","0","0","611","false","false","false","false","false","true","true","true","true","true","true","2019-03-28T22:00:59Z","2020-04-17T22:38:52Z","2020-01-17T00:57:10Z"
"nr-get-token","bcgov","bcgov/nr-get-token","https://github.com/bcgov/nr-get-token","https://bcgov.github.io/nr-get-token/","This tool will automate the process for getting setup to use common services","5","7","4371","false","false","false","false","false","true","true","true","true","true","true","2019-03-29T23:33:57Z","2021-04-19T23:50:18Z","2021-04-19T23:50:15Z"
"SharePoint_Solutions","bcgov","bcgov/SharePoint_Solutions","https://github.com/bcgov/SharePoint_Solutions","","This is where we host SharePoint WSP solution packages.","0","0","52","true","false","false","false","false","false","true","true","true","true","true","2019-04-02T15:23:33Z","2019-04-02T15:23:36Z","2020-01-17T00:50:37Z"
"bc-econ-status-indices","bcgov","bcgov/bc-econ-status-indices","https://github.com/bcgov/bc-econ-status-indices","","R scripts to use tidied statscan taxdata and develop area-based economic indices for British Columbia.","1","0","39790","false","false","false","false","false","true","true","true","true","true","true","2019-04-03T17:20:39Z","2021-05-03T19:03:53Z","2021-05-03T19:03:50Z"
"CITZ-IMB-SharePoint","bcgov","bcgov/CITZ-IMB-SharePoint","https://github.com/bcgov/CITZ-IMB-SharePoint","","Application and Solutions for Citizens' Services SharePoint","2","0","64602","false","false","false","false","false","true","false","false","true","true","true","2019-04-03T17:52:37Z","2020-07-03T16:58:41Z","2021-03-31T12:44:45Z"
"realm-o-matic","bcgov","bcgov/realm-o-matic","https://github.com/bcgov/realm-o-matic","","Keycloak Realm Self-Service App","0","0","3423","false","false","false","false","false","true","true","true","true","true","true","2019-04-03T21:30:21Z","2021-02-03T20:49:36Z","2021-03-30T17:39:59Z"
"jag-rsbc-carma","bcgov","bcgov/jag-rsbc-carma","https://github.com/bcgov/jag-rsbc-carma","","Ministry of Attorney General, Road Safety BC CARMA (Case and Records Management Application) API for integration with VIPS","0","4","306","false","false","false","false","false","true","true","true","true","true","true","2019-04-08T21:22:06Z","2020-12-09T22:27:50Z","2020-12-09T22:27:48Z"
"site-inspections-app-ios","bcgov","bcgov/site-inspections-app-ios","https://github.com/bcgov/site-inspections-app-ios","","Inspections ios phone app and web backend for site inspections","0","0","0","false","false","false","false","false","true","true","true","true","true","true","2019-04-08T22:39:17Z","2019-04-08T22:39:17Z","2019-04-08T22:39:18Z"
"cas-ggircs","bcgov","bcgov/cas-ggircs","https://github.com/bcgov/cas-ggircs","","Climate Action Secretariat's Greenhouse Gas Industrial Reporting and Control System","1","3","3496","false","false","false","false","false","false","false","true","true","true","false","2019-04-10T21:58:42Z","2021-05-07T17:05:50Z","2021-05-07T17:52:38Z"
"indy-email-verification","bcgov","bcgov/indy-email-verification","https://github.com/bcgov/indy-email-verification","","","7","15","693","false","false","false","false","false","true","true","true","true","true","true","2019-04-12T00:10:32Z","2021-05-03T21:49:31Z","2021-05-03T21:49:27Z"
"agri-dcbr","bcgov","bcgov/agri-dcbr","https://github.com/bcgov/agri-dcbr","","The Ministry of Agriculture registry for dog and cat breeders and sellers.","1","5","1877","false","false","false","true","false","true","true","true","true","true","true","2019-04-15T16:59:56Z","2021-01-05T00:09:10Z","2021-01-05T00:08:13Z"
"cas-docker-sqitch","bcgov","bcgov/cas-docker-sqitch","https://github.com/bcgov/cas-docker-sqitch","https://hub.docker.com/r/wenzowski/sqitch/","Temporary Docker Image for Sqitch","0","0","8","false","false","false","true","false","false","false","false","true","true","true","2019-04-15T18:00:06Z","2021-04-20T15:43:24Z","2020-01-17T00:36:09Z"
